"","Model","InOutSample","Location","Denomination","fh","MAPE","RMSE","linearmodel","nonlinearmodel","preprocessing","ID","DateExecuted"
"356","ARIMA-Individual","Out Sample","Jakarta","K10000",5,970.574967969383,406925.170424098,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"357","ARIMA-Individual","Out Sample","Jakarta","K10000",6,827.805767139237,374144.621676246,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"358","ARIMA-Individual","Out Sample","Jakarta","K10000",7,710.955717341138,346549.784556886,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"359","ARIMA-Individual","Out Sample","Jakarta","K10000",8,630.388461481724,326155.32600681,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"360","ARIMA-Individual","Out Sample","Jakarta","K10000",9,563.501638848649,308791.094989763,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"361","ARIMA-Individual","Out Sample","Jakarta","K10000",10,512.186305807324,294011.758310182,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"362","ARIMA-Individual","Out Sample","Jakarta","K10000",11,466.34514623648,280384.372464402,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"363","ARIMA-Individual","Out Sample","Jakarta","K10000",12,432.292863002646,285357.339861207,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"364","ARIMA-Individual","Out Sample","Jakarta","K10000",13,404.98521869662,356814.194088251,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"365","ARIMA-Individual","Out Sample","Jakarta","K10000",14,377.431038855209,344402.207152123,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"366","ARIMA-Individual","Out Sample","Jakarta","K10000",15,551.287644632561,336968.98151977,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"367","ARIMA-Individual","Out Sample","Jakarta","K10000",16,567.76170878405,330235.614680273,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"368","ARIMA-Individual","Out Sample","Jakarta","K10000",17,542.494635449246,322069.95522881,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"369","ARIMA-Individual","Out Sample","Jakarta","K10000",18,516.956435766387,313933.166793565,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"370","ARIMA-Individual","Out Sample","Jakarta","K10000",19,490.547816108223,305717.91677799,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"371","ARIMA-Individual","Out Sample","Jakarta","K10000",20,466.325187088901,297999.342053164,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"372","ARIMA-Individual","Out Sample","Jakarta","K10000",21,444.987804643889,290906.937220118,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"373","ARIMA-Individual","Out Sample","Jakarta","K10000",22,427.419382315298,284836.462052832,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"374","ARIMA-Individual","Out Sample","Jakarta","K10000",23,409.716064661683,278705.874615102,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"375","ARIMA-Individual","Out Sample","Jakarta","K10000",24,395.679025641906,303156.335511713,"ARIMA(4,1,1)(1,0,2)[12]","","","b86e8a1eed9f938014e40bca35b22c2d",2020-10-21 13:53:32
"376","ARIMAX-Individual","In Sample","Jakarta","K10000",0,95.9044864414129,208616.153416655,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"377","ARIMAX-Individual","Out Sample","Jakarta","K10000",1,40.447550724927,170485.326132188,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"378","ARIMAX-Individual","Out Sample","Jakarta","K10000",2,50.796378292468,616867.84647687,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"379","ARIMAX-Individual","Out Sample","Jakarta","K10000",3,1225.71985657615,513313.363830317,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"380","ARIMAX-Individual","Out Sample","Jakarta","K10000",4,1247.07209714725,454742.271435514,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"381","ARIMAX-Individual","Out Sample","Jakarta","K10000",5,1039.37289122813,412352.971644448,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"382","ARIMAX-Individual","Out Sample","Jakarta","K10000",6,888.046448036207,379930.997433722,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"383","ARIMAX-Individual","Out Sample","Jakarta","K10000",7,761.633272525638,351763.813350526,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"384","ARIMAX-Individual","Out Sample","Jakarta","K10000",8,676.308462887125,331814.644960713,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"385","ARIMAX-Individual","Out Sample","Jakarta","K10000",9,603.315263290652,313427.561599968,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"386","ARIMAX-Individual","Out Sample","Jakarta","K10000",10,549.531746210236,299119.138201535,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"387","ARIMAX-Individual","Out Sample","Jakarta","K10000",11,501.184485536196,285469.040514703,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"388","ARIMAX-Individual","Out Sample","Jakarta","K10000",12,463.874302335466,287639.067979464,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"389","ARIMAX-Individual","Out Sample","Jakarta","K10000",13,433.970068060565,354443.932269742,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"390","ARIMAX-Individual","Out Sample","Jakarta","K10000",14,403.416236483999,341610.479505949,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"391","ARIMAX-Individual","Out Sample","Jakarta","K10000",15,597.602691530711,335299.580098903,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"392","ARIMAX-Individual","Out Sample","Jakarta","K10000",16,618.052842526783,329777.915063654,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"393","ARIMAX-Individual","Out Sample","Jakarta","K10000",17,591.57864893076,322434.685707154,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"394","ARIMAX-Individual","Out Sample","Jakarta","K10000",18,564.760885084382,314966.677048342,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"395","ARIMAX-Individual","Out Sample","Jakarta","K10000",19,535.173395568569,306570.654555821,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"396","ARIMAX-Individual","Out Sample","Jakarta","K10000",20,508.697788500603,298827.361550616,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"397","ARIMAX-Individual","Out Sample","Jakarta","K10000",21,486.432593717274,292078.425614263,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"398","ARIMAX-Individual","Out Sample","Jakarta","K10000",22,468.05228467239,286573.738215889,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"399","ARIMAX-Individual","Out Sample","Jakarta","K10000",23,449.356510229786,280732.005964014,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"400","ARIMAX-Individual","Out Sample","Jakarta","K10000",24,433.499054434925,301830.953646344,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","6a87d1ae23b2af9b2fab0b757d0e0c17",2020-10-21 13:53:39
"401","ARIMA-Individual","In Sample","Jakarta","K5000",0,41.7629754019056,134588.959693486,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"402","ARIMA-Individual","Out Sample","Jakarta","K5000",1,62.0597312553326,194408.500307523,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"403","ARIMA-Individual","Out Sample","Jakarta","K5000",2,77.0494694927918,875369.335745426,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"404","ARIMA-Individual","Out Sample","Jakarta","K5000",3,248.921490046018,715030.361893234,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"405","ARIMA-Individual","Out Sample","Jakarta","K5000",4,241.033868182199,619298.765909019,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"406","ARIMA-Individual","Out Sample","Jakarta","K5000",5,219.327001691177,554011.238941606,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"407","ARIMA-Individual","Out Sample","Jakarta","K5000",6,200.399075642939,505927.46064046,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"408","ARIMA-Individual","Out Sample","Jakarta","K5000",7,176.883390906548,468776.82118687,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"409","ARIMA-Individual","Out Sample","Jakarta","K5000",8,159.077555088466,438558.522106258,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"410","ARIMA-Individual","Out Sample","Jakarta","K5000",9,148.460335579324,414616.593541432,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"411","ARIMA-Individual","Out Sample","Jakarta","K5000",10,135.963504426853,393367.410767153,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"412","ARIMA-Individual","Out Sample","Jakarta","K5000",11,125.616893950124,375125.598247911,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"413","ARIMA-Individual","Out Sample","Jakarta","K5000",12,122.038529393408,377378.309964277,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"414","ARIMA-Individual","Out Sample","Jakarta","K5000",13,119.711407881333,436496.050390363,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"415","ARIMA-Individual","Out Sample","Jakarta","K5000",14,116.611503659332,425677.958884255,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"416","ARIMA-Individual","Out Sample","Jakarta","K5000",15,152.496543246017,411406.516324529,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"417","ARIMA-Individual","Out Sample","Jakarta","K5000",16,153.207905171364,398390.130953267,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"418","ARIMA-Individual","Out Sample","Jakarta","K5000",17,147.786826561817,386523.436588207,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"419","ARIMA-Individual","Out Sample","Jakarta","K5000",18,139.70229065219,375633.422460002,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"420","ARIMA-Individual","Out Sample","Jakarta","K5000",19,135.359700058035,366275.104150257,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"421","ARIMA-Individual","Out Sample","Jakarta","K5000",20,129.872623868183,357040.075754357,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"422","ARIMA-Individual","Out Sample","Jakarta","K5000",21,125.420159557413,348511.080116087,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"423","ARIMA-Individual","Out Sample","Jakarta","K5000",22,121.071081870257,340553.786024518,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"424","ARIMA-Individual","Out Sample","Jakarta","K5000",23,118.223469264928,333560.529099712,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"425","ARIMA-Individual","Out Sample","Jakarta","K5000",24,117.127341464991,364964.347015906,"ARIMA(2,1,4)(1,0,0)[12]","","Box-Cox lambda -0.968667415443065","bae33eb3118f7e74429cfa8a478383bd",2020-10-21 13:53:42
"426","ARIMAX-Individual","In Sample","Jakarta","K5000",0,41.8708188509516,134595.111681679,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"427","ARIMAX-Individual","Out Sample","Jakarta","K5000",1,62.2308308865748,194944.487525645,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"428","ARIMAX-Individual","Out Sample","Jakarta","K5000",2,77.0018803821918,872959.122744257,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"429","ARIMAX-Individual","Out Sample","Jakarta","K5000",3,247.472249690508,713059.024553194,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"430","ARIMAX-Individual","Out Sample","Jakarta","K5000",4,239.964385202793,617591.756873973,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"431","ARIMAX-Individual","Out Sample","Jakarta","K5000",5,218.40991582298,552484.267239594,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"432","ARIMAX-Individual","Out Sample","Jakarta","K5000",6,199.611356605979,504533.550014586,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"433","ARIMAX-Individual","Out Sample","Jakarta","K5000",7,176.216154694332,467488.539564854,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"434","ARIMAX-Individual","Out Sample","Jakarta","K5000",8,158.449528368041,437352.417507306,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"435","ARIMAX-Individual","Out Sample","Jakarta","K5000",9,147.905026820378,413483.55144022,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"436","ARIMAX-Individual","Out Sample","Jakarta","K5000",10,135.454138901971,392292.362986918,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"437","ARIMAX-Individual","Out Sample","Jakarta","K5000",11,125.170024702004,374101.801010148,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"438","ARIMAX-Individual","Out Sample","Jakarta","K5000",12,121.631458767988,376458.799206214,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"439","ARIMAX-Individual","Out Sample","Jakarta","K5000",13,119.33705233196,435789.422974948,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"440","ARIMAX-Individual","Out Sample","Jakarta","K5000",14,116.222325827622,424928.605251686,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"441","ARIMAX-Individual","Out Sample","Jakarta","K5000",15,151.928066070688,410681.331457068,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"442","ARIMAX-Individual","Out Sample","Jakarta","K5000",16,152.673307896095,397688.042239814,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"443","ARIMAX-Individual","Out Sample","Jakarta","K5000",17,147.268741714822,385842.125548081,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"444","ARIMAX-Individual","Out Sample","Jakarta","K5000",18,139.221484995888,374971.330031309,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"445","ARIMAX-Individual","Out Sample","Jakarta","K5000",19,134.907318104442,365633.204647335,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"446","ARIMAX-Individual","Out Sample","Jakarta","K5000",20,129.451329470591,356415.020211824,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"447","ARIMAX-Individual","Out Sample","Jakarta","K5000",21,125.023275111247,347901.601931089,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"448","ARIMAX-Individual","Out Sample","Jakarta","K5000",22,120.696654643403,339958.782015876,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"449","ARIMAX-Individual","Out Sample","Jakarta","K5000",23,117.869377384493,332981.120067545,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"450","ARIMAX-Individual","Out Sample","Jakarta","K5000",24,116.788694869053,364470.111004004,"Regression with ARIMA(2,1,4)(1,0,0)[12] errors","","Box-Cox lambda -0.968667415443065","dadf2d711ae083382e4204a9506adade",2020-10-21 13:53:46
"451","ARIMA-Individual","In Sample","Jakarta","K5000",0,92.4927320453961,134841.112168385,"ARIMA(0,1,1)(1,0,0)[12]","","","d5df9f678229606a6c7533f5cbd00245",2020-10-21 13:53:50
"452","ARIMA-Individual","Out Sample","Jakarta","K5000",1,49.4427029601928,154884.359621209,"ARIMA(0,1,1)(1,0,0)[12]","","","d5df9f678229606a6c7533f5cbd00245",2020-10-21 13:53:50
"453","ARIMA-Individual","Out Sample","Jakarta","K5000",2,43.6854848324257,372707.860902734,"ARIMA(0,1,1)(1,0,0)[12]","","","d5df9f678229606a6c7533f5cbd00245",2020-10-21 13:53:50
